name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,brand,value_score
"TOSHIBA 1.5 Ton 3 Star Inverter Split AC (Copper, RAS-18HKCV3G-INT +RAS-18HACV3G-INT, Gloss White)",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51ZVfprkKKL._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-Inverter-Copper-RAS-18HKCV3G-INT-RAS-18HACV3G-INT/dp/B08YNR5XJD/ref=sr_1_433?qid=1679134259&s=kitchen&sr=1-433,1.0,2.0,47417,65000,TOSHIBA,47417.0
CARRIER SPLIT AC 2 TON 3 STAR INVERTER-WHITE (24K 3 STAR DURAFRESH NEO-X),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61G7MRA3MfL._AC_UL320_.jpg,https://www.amazon.in/CARRIER-SPLIT-INVERTER-WHITE-DURAFRESH-NEO-X/dp/B07QF9CGTT/ref=sr_1_436?qid=1679134259&s=kitchen&sr=1-436,3.9,3.0,50990,64700,CARRIER,13074.358974358975
Samsung 1.5 Ton 3 Star Inverter Split AC (Alloy AR18RV3HEWK White),appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HEWK/dp/B07P4PJNC7/ref=sr_1_437?qid=1679134259&s=kitchen&sr=1-437,1.7,2.0,50679,52700,Samsung,29811.176470588238
"LG 1.5 Ton Super Convertible 5-in-1 Cooling DUAL Inverter 5 Star Split AC (Copper, MS-Q18KNZA, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51Q5TvB6PgL._AC_UL320_.jpg,https://www.amazon.in/LG-Convertible-Cooling-Inverter-MS-Q18KNZA/dp/B08VDWHT1J/ref=sr_1_440?qid=1679134261&s=kitchen&sr=1-440,2.5,3.0,43990,66990,LG,17596.0
"Daikin 1.8 Ton 3 Star Inverter Split Ac (Copper, FTKL/RKL-60TV16U, White, Made In India)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51hn7NHS3TL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Copper-FTKL-RKL-60TV16U/dp/B08RP7DWNT/ref=sr_1_441?qid=1679134261&s=kitchen&sr=1-441,,,59979,72900,Daikin,
OGeneral 1.5 Ton 3 Star Split AC (ASGA18FUTD) (White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/51iXKv89hUL._AC_UL320_.jpg,https://www.amazon.in/OGeneral-ASGA18FUTD-Split-Star-Conditioner/dp/B08B4VGX3G/ref=sr_1_442?qid=1679134261&s=kitchen&sr=1-442,4.0,3.0,56990,63160,OGeneral,14247.5
Samsung 1.5 Ton 3 Star Inverter Split AC (Copper AR18RV3HFTY White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Q3CimBXNL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTY/dp/B07P2H7NL1/ref=sr_1_444?qid=1679134261&s=kitchen&sr=1-444,2.7,4.0,53842,56000,Samsung,19941.48148148148
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12RV3HEWK White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61UQEBvJnjL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3HEWK/dp/B07P1CCQSP/ref=sr_1_445?qid=1679134261&s=kitchen&sr=1-445,4.5,2.0,44748,46500,Samsung,9944.0
Onida 1.5 Ton 3 Star Window AC (Copper WA183TRC White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/91Dxa331VML._AC_UL320_.jpg,https://www.amazon.in/Onida-Window-Copper-WA183TRC-White/dp/B079VQZ8V2/ref=sr_1_451?qid=1679134261&s=kitchen&sr=1-451,3.0,5.0,33370,34990,Onida,11123.333333333334
Voltas 1 Ton 5 Star Inverter Split AC (Copper 125VH Crown AW White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61JYUFTlLcL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Inverter-125VH-Crown-AW/dp/B079PVMK2C/ref=sr_1_452?qid=1679134261&s=kitchen&sr=1-452,3.6,4.0,57897,69990,Voltas,16082.5
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12NV3PAWK Maldives Plain),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61B0SWJe6mL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR12NV3PAWK-Maldives/dp/B079FG5JVL/ref=sr_1_453?qid=1679134261&s=kitchen&sr=1-453,3.9,3.0,42428,43730,Samsung,10878.97435897436
"Haier Frost Clean Inverter Split AC with 5 in 1 convertible (1 Ton, 3 Star Rating, White), HSU12C-TMB3B(INV)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/41ehUqJCSNL._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-convertible-HSU12C-TMB3B-INV/dp/B09SP45D2Q/ref=sr_1_459?qid=1679134261&s=kitchen&sr=1-459,4.5,2.0,42900,58990,Haier,9533.333333333334
Raptor Air Conditioner Motor 100 watt 1050 RPM Window Unit RA 248,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51vXWEnifCL._AC_UL320_.jpg,https://www.amazon.in/Raptor-Conditioner-Motor-Window-248/dp/B088K7DMBT/ref=sr_1_460?qid=1679134262&s=kitchen&sr=1-460,2.8,2.0,2650,3150,Raptor,946.4285714285714
Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12NV3XEWK/NA White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/81SK5ZLb5wL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-AR12NV3XEWK-NA/dp/B078RQMVSF/ref=sr_1_462?qid=1679134262&s=kitchen&sr=1-462,1.0,1.0,41000,48200,Samsung,41000.0
"Whirlpool 1.2 Ton 3 Star Split AC (3D Cool HD, Snow White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51m0YapYNiL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-Split-3D-Cool-HD/dp/B01AVZP3LO/ref=sr_1_463?qid=1679134262&s=kitchen&sr=1-463,3.0,5.0,36189,37900,Whirlpool,12063.0
Voltas 3Ph Scroll SAC C2-NVenture I-Cassette AC (4 Ton White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31lyjrJOXsL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Scroll-SAC-C2-NVenture-I-Cassette/dp/B00LWRR3LE/ref=sr_1_464?qid=1679134262&s=kitchen&sr=1-464,5.0,2.0,128800,149000,Voltas,25760.0
Voltas 24HY Hot and Cold Split AC (2 Ton 1 Star Rating White Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31VGwFnbJ-L._AC_UL320_.jpg,https://www.amazon.in/Voltas-24HY-Split-Rating-Copper/dp/B00LWREWGI/ref=sr_1_465?qid=1679134262&s=kitchen&sr=1-465,3.2,5.0,56890,79990,Voltas,17778.125
Master Electronic provides Window AC 3-Star 1.5 ton FRWL50 Series.,appliances,Air Conditioners,https://m.media-amazon.com/images/I/41B0LWORArL._AC_UL320_.jpg,https://www.amazon.in/Master-Electronic-provides-Window-FRWL50/dp/B0BXL3KCXZ/ref=sr_1_480?qid=1679134262&s=kitchen&sr=1-480,,,36999,39999,Master,
"Master Electronic provides 1.5 Ton 3 Star Dust Filter Window AC (Copper, 2020 FRWL50TV162, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61yVE5P7FUL._AC_UL320_.jpg,https://www.amazon.in/Master-Electronic-provides-Filter-FRWL50TV162/dp/B0BXL11KBQ/ref=sr_1_481?qid=1679134262&s=kitchen&sr=1-481,,,36999,39666,Master,
Master Electronics Provides 1 Ton 3 Star Inverter Split AC (Pack of 1),appliances,Air Conditioners,https://m.media-amazon.com/images/I/11mMBc5fl2L._AC_UL320_.jpg,https://www.amazon.in/Master-Electronics-Provides-Inverter-Split/dp/B0BXKWY69H/ref=sr_1_482?qid=1679134262&s=kitchen&sr=1-482,,,46999,49666,Master,
"1.5 Ton 5 Star Inverter Split AC, White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/11au-UO4sBL._AC_UL320_.jpg,https://www.amazon.in/1-5-Star-Inverter-Split-White/dp/B0BVMJSMD1/ref=sr_1_492?qid=1679134263&s=kitchen&sr=1-492,,,45000,50000,1.5,
SUHANA snow falls Best 5 Star 1.5 Ton Air Conditioner AC (White and Gold) Model SU185SF0123R22,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31QQZehTYcL._AC_UL320_.jpg,https://www.amazon.in/SUHANA-snow-falls-Conditioner-SU185SF0123R22/dp/B0BTP8MLYS/ref=sr_1_506?qid=1679134263&s=kitchen&sr=1-506,,,40000,55956,SUHANA,
SUHANA Snow Falls 1.0 Ton 5 Star Non Inverter Split Air Conditioner AC with Energy Saver Technology (Model 2022-23 SU12JSF...,appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31uroDq2f0L._AC_UL320_.jpg,https://www.amazon.in/SUHANA-Snow-Conditioner-2022-23-SU12JSF0123R22/dp/B0BRNDNF2D/ref=sr_1_529?qid=1679134265&s=kitchen&sr=1-529,5.0,1.0,35000,49088,SUHANA,7000.0
"Blue Star 1.5 Ton 2 Star Fixed Speed Split AC (Copper, Anti Corrosive Gold Fins, Dry Mode, Eco Mode, Hidden Display, Self ...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vil7WHiOL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Corrosive-Stabiliser-FA218YNU/dp/B0BQVPKT74/ref=sr_1_532?qid=1679134265&s=kitchen&sr=1-532,4.2,581.0,35490,52500,Blue,8450.0
"Blue Star 1 Ton 2 Star Fixed Speed Split AC (Copper, Anti Corrosive Gold Fins, Dry Mode, Eco Mode, Hidden Display, Self Di...",appliances,Air Conditioners,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51saKJ2crVL._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Corrosive-Stabiliser-FA212YNU/dp/B0BQRNL6CW/ref=sr_1_533?qid=1679134265&s=kitchen&sr=1-533,4.0,398.0,29990,44250,Blue,7497.5
MEGACOOL CENTRE-Dakin 1.5 Ton 3 Star Fixed Speed Split AC Pack Of (1),appliances,Air Conditioners,https://m.media-amazon.com/images/I/21pJ7D2fWmL._AC_UL320_.jpg,https://www.amazon.in/MEGACOOL-CENTRE-Dakin-Fixed-Speed-Split/dp/B0BFH2KWHY/ref=sr_1_586?qid=1679134268&s=kitchen&sr=1-586,,,65000,130000,MEGACOOL,
"Electrolux 1.5 Ton 5 Star Convertible Inverter Split Air Conditioner (AC), 100% Copper, 4 Step Filtration with PM2.5 Filte...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51pmfuuPy0L._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Convertible-Anti-Corrosion-UltimateHome-ESV185C3HA/dp/B0BBVRPCHV/ref=sr_1_590?qid=1679134268&s=kitchen&sr=1-590,3.8,4.0,47990,73990,Electrolux,12628.947368421053
"Electrolux 1.5 Ton 3 Star Convertible Inverter Split Air Conditioner (AC), 100% Copper, 3 Step Filtration with PM2.5 Filte...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51UTTNp7yPL._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Convertible-Anti-Corrosion-UltimateHome-ESV183C2UA/dp/B0BBTY342X/ref=sr_1_591?qid=1679134268&s=kitchen&sr=1-591,4.0,5.0,38490,63990,Electrolux,9622.5
"Electrolux 1 Ton 3 Star Convertible Inverter Split Air Conditioner (AC), 100% Copper, 3 Step Filtration with PM2.5 Filter,...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51YUQKXr1JL._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Convertible-Anti-Corrosion-UltimateHome-ESV123C2UA/dp/B0BBTVF4XQ/ref=sr_1_595?qid=1679134268&s=kitchen&sr=1-595,5.0,1.0,34490,58990,Electrolux,6898.0
"Electrolux 1.8 Ton 3 Star Inverter Split Air Conditioner (AC), 100% Copper, 3 Step Filtration with PM2.5 Filter, 360° Cool...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/5127NZNfVSL._AC_UL320_.jpg,https://www.amazon.in/Electrolux-Conditioner-Filtration-Anti-Corrosion-ESV223C2CA/dp/B0BBTTTB7R/ref=sr_1_596?qid=1679134268&s=kitchen&sr=1-596,5.0,1.0,50990,83990,Electrolux,10198.0
Heavy Duty Air Conditioner Outdoor Ac stand,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51mvmI9NjUL._AC_UL320_.jpg,https://www.amazon.in/Heavy-Duty-Conditioner-Outdoor-stand/dp/B0B6PL12X8/ref=sr_1_602?qid=1679134268&s=kitchen&sr=1-602,,,899,1750,Heavy,
Hyundai 1.5 Ton Inverter 3 Star Copper (2022 Range) HY3SP53IN-GCS (R-32) 3-in-1 Convertible Split AC,appliances,Air Conditioners,https://m.media-amazon.com/images/I/51fmUf66RwL._AC_UL320_.jpg,https://www.amazon.in/Hyundai-Inverter-Copper-HY3SP53IN-GCS-Convertible/dp/B0B2R3WCQ3/ref=sr_1_605?qid=1679134268&s=kitchen&sr=1-605,5.0,1.0,30500,54990,Hyundai,6100.0
"Blue Star 1.5 Tr 3 Star Fixed Speed Split AC (Copper, FA318YLU, 2022, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Tci462W1L._AC_UL320_.jpg,https://www.amazon.in/Blue-Star-Fixed-Copper-FA318YLU/dp/B09RDVMV9Z/ref=sr_1_646?qid=1679134271&s=kitchen&sr=1-646,,,39990,52500,Blue,
"Daikin 1.8 Ton 3 Star Inverter Split AC (Copper DTKL60, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61+ky9zVBZL._AC_UL320_.jpg,https://www.amazon.in/Daikin-Inverter-Split-Copper-DTKL60/dp/B09J3SB3L1/ref=sr_1_650?qid=1679134271&s=kitchen&sr=1-650,,,54590,72900,Daikin,
"Voltas 1.5 Ton 3 Star Split Inverter Air Conditioner (183VCZP, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/31u-sxMuEHL._AC_UL320_.jpg,https://www.amazon.in/Voltas-Split-Inverter-Conditioner-183VCZP/dp/B09HKW5PHC/ref=sr_1_651?qid=1679134271&s=kitchen&sr=1-651,5.0,1.0,36490,59990,Voltas,7298.0
Belity Portable Mini Air Conditioner Desktop Air Cooler Humidifier USB Mini Fan with LED Light for Home or Office,appliances,Air Conditioners,https://m.media-amazon.com/images/I/61PXGW8QorS._AC_UL320_.jpg,https://www.amazon.in/Belity-Portable-Conditioner-Desktop-Humidifier/dp/B09C2DZTTZ/ref=sr_1_654?qid=1679134271&s=kitchen&sr=1-654,1.0,1.0,4886,8898,Belity,4886.0
"Portable Evaporative Air Cooler with Humidifier, Personal Space USB Mini Desk Fan with 3 Speeds Strong Wind, 3-Spray Mode...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61gG256hk2S._AC_UL320_.jpg,https://www.amazon.in/Portable-Evaporative-Humidifier-Personal-Adjustment/dp/B08ZRWR3Q4/ref=sr_1_658?qid=1679134272&s=kitchen&sr=1-658,3.5,55.0,5998,7999,Portable,1713.7142857142858
"Whirlpool 1 Ton 3 Star Inverter Split AC (Copper, 1.0T SUPREMECOOL PRO 3S COPR INV, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51kVzZDlsOL._AC_UL320_.jpg,https://www.amazon.in/Whirlpool-1-0T-SUPREMECOOL-PRO-COPR/dp/B084MM19QB/ref=sr_1_677?qid=1679134272&s=kitchen&sr=1-677,3.0,3.0,31490,53950,Whirlpool,10496.666666666666
"Evapolar EvaLIGHT Plus EV-1500 Personal Evaporative Air Cooler and Humidifier/Portable Air Conditioner, Black",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61chBF1Tx0L._AC_UL320_.jpg,https://www.amazon.in/Evapolar-EvaLIGHT-Evaporative-Humidifier-Conditioner/dp/B081LPQJ5Q/ref=sr_1_677?qid=1679134273&s=kitchen&sr=1-677,3.5,774.0,28674,36674,Evapolar,8192.57142857143
OGENERAL Inverter Split AC (ASGG24CGTA),appliances,Air Conditioners,https://m.media-amazon.com/images/I/21WXORJgXxL._AC_UL320_.jpg,https://www.amazon.in/OGENERAL-Inverter-Mounted-Conditioners-ASGG24CGTA/dp/B07TZXFKLS/ref=sr_1_678?qid=1679134273&s=kitchen&sr=1-678,5.0,1.0,82260,85260,OGENERAL,16452.0
"ZAAHN Ultra Chill Personal Cooler and Humidifier | Compact and Portable | No Filter Needed, Easy to Maintain | Quiet 4 Spe...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/615tF0RduML._AC_UL320_.jpg,https://www.amazon.in/ZAAHN-Personal-Humidifier-Portable-Maintain/dp/B07SHBPGN2/ref=sr_1_679?qid=1679134273&s=kitchen&sr=1-679,3.3,47.0,7008,10019,ZAAHN,2123.636363636364
"Toshiba 1.5 Ton 3 Star Split AC - White (RAS-18J2KG-IN/RAS-18J2AG-IN, Copper Condenser)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/113hDSCfHjL._AC_UL320_.jpg,https://www.amazon.in/Toshiba-RAS-18J2KG-1-5-Star-Split/dp/B07RSWMGTS/ref=sr_1_680?qid=1679134273&s=kitchen&sr=1-680,5.0,1.0,35899,41999,Toshiba,7179.8
"O-General 2 Ton 2 Star Split AC (ASGA24FUTC, White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/11xnszLt6mL._AC_UL320_.jpg,https://www.amazon.in/General-Star-Split-ASGA24FUTC-White/dp/B07PMZF53Q/ref=sr_1_685?qid=1679134273&s=kitchen&sr=1-685,1.0,1.0,71990,77900,O-General,71990.0
Samsung 1.5 Ton 3 Star Inverter Split AC (Alloy AR18RV3HFTV White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71SbooADHzL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTV/dp/B07P3M2HC8/ref=sr_1_686?qid=1679134273&s=kitchen&sr=1-686,3.0,2.0,53914,56000,Samsung,17971.333333333332
Haier 1.5 Ton 3 Star Inverter Split Air Conditioner (Copper HSU-19DW3(DCINV) White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61YeBAWmP3L._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Conditioner-HSU-19DW3-DCINV/dp/B07NDSWG6L/ref=sr_1_691?qid=1679134273&s=kitchen&sr=1-691,1.0,2.0,42300,69500,Haier,42300.0
Onida 1.5 Ton 3 Star Inverter Split AC (Copper IR183IDM Indium),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Y5xQYQ8wL._AC_UL320_.jpg,https://www.amazon.in/Onida-Inverter-Copper-IR183IDM-Indium/dp/B079X8C1TW/ref=sr_1_693?qid=1679134273&s=kitchen&sr=1-693,5.0,2.0,36990,59990,Onida,7398.0
Carrier 24K Durafresh Invertor Ac - 3 Star,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31mspkhtE2L._AC_UL320_.jpg,https://www.amazon.in/Carrier-24K-Durafresh-Invertor-Star/dp/B079HZ2LP5/ref=sr_1_694?qid=1679134273&s=kitchen&sr=1-694,1.8,4.0,49990,68990,Carrier,27772.222222222223
Samsung 1 Ton 5 Star Inverter Split AC (Alloy AR12NV5PAWK Matt White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41UFcbTfAOL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12NV5PAWK/dp/B079G1D4SS/ref=sr_1_695?qid=1679134273&s=kitchen&sr=1-695,1.0,1.0,46990,50390,Samsung,46990.0
DEMEYATH Portable Air Conditioner Fan Small USB Desktop Air Cooler Fan USB Personal Cooling Fan with Night Light Built-in ...,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71cz-fCqgDL._AC_UL320_.jpg,https://www.amazon.in/DEMEYATH-Portable-Conditioner-Desktop-Personal/dp/B0B216LMK5/ref=sr_1_704?qid=1679134274&s=kitchen&sr=1-704,2.4,6.0,8179,9499,DEMEYATH,3407.916666666667
